"id,date,store_nbr,family,sales,onpromotion"
"1473,2013-01-01,5,LINGERIE,0.0,0"
"1474,2013-01-01,5,""LIQUOR,WINE,BEER"",0.0,0"
"1475,2013-01-01,5,MAGAZINES,0.0,0"
"1476,2013-01-01,5,MEATS,0.0,0"
"1477,2013-01-01,5,PERSONAL CARE,0.0,0"
"1478,2013-01-01,5,PET SUPPLIES,0.0,0"
"1479,2013-01-01,5,PLAYERS AND ELECTRONICS,0.0,0"
"1480,2013-01-01,5,POULTRY,0.0,0"
"1481,2013-01-01,5,PREPARED FOODS,0.0,0"
"1482,2013-01-01,5,PRODUCE,0.0,0"
"1483,2013-01-01,5,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1484,2013-01-01,5,SEAFOOD,0.0,0"
"1485,2013-01-01,50,AUTOMOTIVE,0.0,0"
"1486,2013-01-01,50,BABY CARE,0.0,0"
"1487,2013-01-01,50,BEAUTY,0.0,0"
"1488,2013-01-01,50,BEVERAGES,0.0,0"
"1489,2013-01-01,50,BOOKS,0.0,0"
"1490,2013-01-01,50,BREAD/BAKERY,0.0,0"
"1491,2013-01-01,50,CELEBRATION,0.0,0"
"1492,2013-01-01,50,CLEANING,0.0,0"
"1493,2013-01-01,50,DAIRY,0.0,0"
"1494,2013-01-01,50,DELI,0.0,0"
"1495,2013-01-01,50,EGGS,0.0,0"
"1496,2013-01-01,50,FROZEN FOODS,0.0,0"
"1497,2013-01-01,50,GROCERY I,0.0,0"
"1498,2013-01-01,50,GROCERY II,0.0,0"
"1499,2013-01-01,50,HARDWARE,0.0,0"
"1500,2013-01-01,50,HOME AND KITCHEN I,0.0,0"
"1501,2013-01-01,50,HOME AND KITCHEN II,0.0,0"
"1502,2013-01-01,50,HOME APPLIANCES,0.0,0"
"1503,2013-01-01,50,HOME CARE,0.0,0"
"1504,2013-01-01,50,LADIESWEAR,0.0,0"
"1505,2013-01-01,50,LAWN AND GARDEN,0.0,0"
"1506,2013-01-01,50,LINGERIE,0.0,0"
"1507,2013-01-01,50,""LIQUOR,WINE,BEER"",0.0,0"
"1508,2013-01-01,50,MAGAZINES,0.0,0"
"1509,2013-01-01,50,MEATS,0.0,0"
"1510,2013-01-01,50,PERSONAL CARE,0.0,0"
"1511,2013-01-01,50,PET SUPPLIES,0.0,0"
"1512,2013-01-01,50,PLAYERS AND ELECTRONICS,0.0,0"
"1513,2013-01-01,50,POULTRY,0.0,0"
"1514,2013-01-01,50,PREPARED FOODS,0.0,0"
"1515,2013-01-01,50,PRODUCE,0.0,0"
"1516,2013-01-01,50,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1517,2013-01-01,50,SEAFOOD,0.0,0"
"1518,2013-01-01,51,AUTOMOTIVE,0.0,0"
"1519,2013-01-01,51,BABY CARE,0.0,0"
"1520,2013-01-01,51,BEAUTY,0.0,0"
"1521,2013-01-01,51,BEVERAGES,0.0,0"
"1522,2013-01-01,51,BOOKS,0.0,0"
"1523,2013-01-01,51,BREAD/BAKERY,0.0,0"
"1524,2013-01-01,51,CELEBRATION,0.0,0"
"1525,2013-01-01,51,CLEANING,0.0,0"
"1526,2013-01-01,51,DAIRY,0.0,0"
"1527,2013-01-01,51,DELI,0.0,0"
"1528,2013-01-01,51,EGGS,0.0,0"
"1529,2013-01-01,51,FROZEN FOODS,0.0,0"
"1530,2013-01-01,51,GROCERY I,0.0,0"
"1531,2013-01-01,51,GROCERY II,0.0,0"
"1532,2013-01-01,51,HARDWARE,0.0,0"
"1533,2013-01-01,51,HOME AND KITCHEN I,0.0,0"
"1534,2013-01-01,51,HOME AND KITCHEN II,0.0,0"
"1535,2013-01-01,51,HOME APPLIANCES,0.0,0"
"1536,2013-01-01,51,HOME CARE,0.0,0"
"1537,2013-01-01,51,LADIESWEAR,0.0,0"
"1538,2013-01-01,51,LAWN AND GARDEN,0.0,0"
"1539,2013-01-01,51,LINGERIE,0.0,0"
"1540,2013-01-01,51,""LIQUOR,WINE,BEER"",0.0,0"
"1541,2013-01-01,51,MAGAZINES,0.0,0"
"1542,2013-01-01,51,MEATS,0.0,0"
"1543,2013-01-01,51,PERSONAL CARE,0.0,0"
"1544,2013-01-01,51,PET SUPPLIES,0.0,0"
"1545,2013-01-01,51,PLAYERS AND ELECTRONICS,0.0,0"
"1546,2013-01-01,51,POULTRY,0.0,0"
"1547,2013-01-01,51,PREPARED FOODS,0.0,0"
"1548,2013-01-01,51,PRODUCE,0.0,0"
"1549,2013-01-01,51,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1550,2013-01-01,51,SEAFOOD,0.0,0"
"1551,2013-01-01,52,AUTOMOTIVE,0.0,0"
"1552,2013-01-01,52,BABY CARE,0.0,0"
"1553,2013-01-01,52,BEAUTY,0.0,0"
"1554,2013-01-01,52,BEVERAGES,0.0,0"
"1555,2013-01-01,52,BOOKS,0.0,0"
"1556,2013-01-01,52,BREAD/BAKERY,0.0,0"
"1557,2013-01-01,52,CELEBRATION,0.0,0"
"1558,2013-01-01,52,CLEANING,0.0,0"
"1559,2013-01-01,52,DAIRY,0.0,0"
"1560,2013-01-01,52,DELI,0.0,0"
"1561,2013-01-01,52,EGGS,0.0,0"
"1562,2013-01-01,52,FROZEN FOODS,0.0,0"
"1563,2013-01-01,52,GROCERY I,0.0,0"
"1564,2013-01-01,52,GROCERY II,0.0,0"
"1565,2013-01-01,52,HARDWARE,0.0,0"
"1566,2013-01-01,52,HOME AND KITCHEN I,0.0,0"
"1567,2013-01-01,52,HOME AND KITCHEN II,0.0,0"
"1568,2013-01-01,52,HOME APPLIANCES,0.0,0"
"1569,2013-01-01,52,HOME CARE,0.0,0"
"1570,2013-01-01,52,LADIESWEAR,0.0,0"
"1571,2013-01-01,52,LAWN AND GARDEN,0.0,0"
"1572,2013-01-01,52,LINGERIE,0.0,0"
"1573,2013-01-01,52,""LIQUOR,WINE,BEER"",0.0,0"
"1574,2013-01-01,52,MAGAZINES,0.0,0"
"1575,2013-01-01,52,MEATS,0.0,0"
"1576,2013-01-01,52,PERSONAL CARE,0.0,0"
"1577,2013-01-01,52,PET SUPPLIES,0.0,0"
"1578,2013-01-01,52,PLAYERS AND ELECTRONICS,0.0,0"
"1579,2013-01-01,52,POULTRY,0.0,0"
"1580,2013-01-01,52,PREPARED FOODS,0.0,0"
"1581,2013-01-01,52,PRODUCE,0.0,0"
"1582,2013-01-01,52,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1583,2013-01-01,52,SEAFOOD,0.0,0"
"1584,2013-01-01,53,AUTOMOTIVE,0.0,0"
"1585,2013-01-01,53,BABY CARE,0.0,0"
"1586,2013-01-01,53,BEAUTY,0.0,0"
"1587,2013-01-01,53,BEVERAGES,0.0,0"
"1588,2013-01-01,53,BOOKS,0.0,0"
"1589,2013-01-01,53,BREAD/BAKERY,0.0,0"
"1590,2013-01-01,53,CELEBRATION,0.0,0"
"1591,2013-01-01,53,CLEANING,0.0,0"
"1592,2013-01-01,53,DAIRY,0.0,0"
"1593,2013-01-01,53,DELI,0.0,0"
"1594,2013-01-01,53,EGGS,0.0,0"
"1595,2013-01-01,53,FROZEN FOODS,0.0,0"
"1596,2013-01-01,53,GROCERY I,0.0,0"
"1597,2013-01-01,53,GROCERY II,0.0,0"
"1598,2013-01-01,53,HARDWARE,0.0,0"
"1599,2013-01-01,53,HOME AND KITCHEN I,0.0,0"
"1600,2013-01-01,53,HOME AND KITCHEN II,0.0,0"
"1601,2013-01-01,53,HOME APPLIANCES,0.0,0"
"1602,2013-01-01,53,HOME CARE,0.0,0"
"1603,2013-01-01,53,LADIESWEAR,0.0,0"
"1604,2013-01-01,53,LAWN AND GARDEN,0.0,0"
"1605,2013-01-01,53,LINGERIE,0.0,0"
"1606,2013-01-01,53,""LIQUOR,WINE,BEER"",0.0,0"
"1607,2013-01-01,53,MAGAZINES,0.0,0"
"1608,2013-01-01,53,MEATS,0.0,0"
"1609,2013-01-01,53,PERSONAL CARE,0.0,0"
"1610,2013-01-01,53,PET SUPPLIES,0.0,0"
"1611,2013-01-01,53,PLAYERS AND ELECTRONICS,0.0,0"
"1612,2013-01-01,53,POULTRY,0.0,0"
"1613,2013-01-01,53,PREPARED FOODS,0.0,0"
"1614,2013-01-01,53,PRODUCE,0.0,0"
"1615,2013-01-01,53,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1616,2013-01-01,53,SEAFOOD,0.0,0"
"1617,2013-01-01,54,AUTOMOTIVE,0.0,0"
"1618,2013-01-01,54,BABY CARE,0.0,0"
"1619,2013-01-01,54,BEAUTY,0.0,0"
"1620,2013-01-01,54,BEVERAGES,0.0,0"
"1621,2013-01-01,54,BOOKS,0.0,0"
"1622,2013-01-01,54,BREAD/BAKERY,0.0,0"
"1623,2013-01-01,54,CELEBRATION,0.0,0"
"1624,2013-01-01,54,CLEANING,0.0,0"
"1625,2013-01-01,54,DAIRY,0.0,0"
"1626,2013-01-01,54,DELI,0.0,0"
"1627,2013-01-01,54,EGGS,0.0,0"
"1628,2013-01-01,54,FROZEN FOODS,0.0,0"
"1629,2013-01-01,54,GROCERY I,0.0,0"
"1630,2013-01-01,54,GROCERY II,0.0,0"
"1631,2013-01-01,54,HARDWARE,0.0,0"
"1632,2013-01-01,54,HOME AND KITCHEN I,0.0,0"
"1633,2013-01-01,54,HOME AND KITCHEN II,0.0,0"
"1634,2013-01-01,54,HOME APPLIANCES,0.0,0"
"1635,2013-01-01,54,HOME CARE,0.0,0"
"1636,2013-01-01,54,LADIESWEAR,0.0,0"
"1637,2013-01-01,54,LAWN AND GARDEN,0.0,0"
"1638,2013-01-01,54,LINGERIE,0.0,0"
"1639,2013-01-01,54,""LIQUOR,WINE,BEER"",0.0,0"
"1640,2013-01-01,54,MAGAZINES,0.0,0"
"1641,2013-01-01,54,MEATS,0.0,0"
"1642,2013-01-01,54,PERSONAL CARE,0.0,0"
"1643,2013-01-01,54,PET SUPPLIES,0.0,0"
"1644,2013-01-01,54,PLAYERS AND ELECTRONICS,0.0,0"
"1645,2013-01-01,54,POULTRY,0.0,0"
"1646,2013-01-01,54,PREPARED FOODS,0.0,0"
"1647,2013-01-01,54,PRODUCE,0.0,0"
"1648,2013-01-01,54,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1649,2013-01-01,54,SEAFOOD,0.0,0"
"1650,2013-01-01,6,AUTOMOTIVE,0.0,0"
"1651,2013-01-01,6,BABY CARE,0.0,0"
"1652,2013-01-01,6,BEAUTY,0.0,0"
"1653,2013-01-01,6,BEVERAGES,0.0,0"
"1654,2013-01-01,6,BOOKS,0.0,0"
"1655,2013-01-01,6,BREAD/BAKERY,0.0,0"
"1656,2013-01-01,6,CELEBRATION,0.0,0"
"1657,2013-01-01,6,CLEANING,0.0,0"
"1658,2013-01-01,6,DAIRY,0.0,0"
"1659,2013-01-01,6,DELI,0.0,0"
"1660,2013-01-01,6,EGGS,0.0,0"
"1661,2013-01-01,6,FROZEN FOODS,0.0,0"
"1662,2013-01-01,6,GROCERY I,0.0,0"
"1663,2013-01-01,6,GROCERY II,0.0,0"
"1664,2013-01-01,6,HARDWARE,0.0,0"
"1665,2013-01-01,6,HOME AND KITCHEN I,0.0,0"
"1666,2013-01-01,6,HOME AND KITCHEN II,0.0,0"
"1667,2013-01-01,6,HOME APPLIANCES,0.0,0"
"1668,2013-01-01,6,HOME CARE,0.0,0"
"1669,2013-01-01,6,LADIESWEAR,0.0,0"
"1670,2013-01-01,6,LAWN AND GARDEN,0.0,0"
"1671,2013-01-01,6,LINGERIE,0.0,0"
"1672,2013-01-01,6,""LIQUOR,WINE,BEER"",0.0,0"
"1673,2013-01-01,6,MAGAZINES,0.0,0"
"1674,2013-01-01,6,MEATS,0.0,0"
"1675,2013-01-01,6,PERSONAL CARE,0.0,0"
"1676,2013-01-01,6,PET SUPPLIES,0.0,0"
"1677,2013-01-01,6,PLAYERS AND ELECTRONICS,0.0,0"
"1678,2013-01-01,6,POULTRY,0.0,0"
"1679,2013-01-01,6,PREPARED FOODS,0.0,0"
"1680,2013-01-01,6,PRODUCE,0.0,0"
"1681,2013-01-01,6,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1682,2013-01-01,6,SEAFOOD,0.0,0"
"1683,2013-01-01,7,AUTOMOTIVE,0.0,0"
"1684,2013-01-01,7,BABY CARE,0.0,0"
"1685,2013-01-01,7,BEAUTY,0.0,0"
"1686,2013-01-01,7,BEVERAGES,0.0,0"
"1687,2013-01-01,7,BOOKS,0.0,0"
"1688,2013-01-01,7,BREAD/BAKERY,0.0,0"
"1689,2013-01-01,7,CELEBRATION,0.0,0"
"1690,2013-01-01,7,CLEANING,0.0,0"
"1691,2013-01-01,7,DAIRY,0.0,0"
"1692,2013-01-01,7,DELI,0.0,0"
"1693,2013-01-01,7,EGGS,0.0,0"
"1694,2013-01-01,7,FROZEN FOODS,0.0,0"
"1695,2013-01-01,7,GROCERY I,0.0,0"
"1696,2013-01-01,7,GROCERY II,0.0,0"
"1697,2013-01-01,7,HARDWARE,0.0,0"
"1698,2013-01-01,7,HOME AND KITCHEN I,0.0,0"
"1699,2013-01-01,7,HOME AND KITCHEN II,0.0,0"
"1700,2013-01-01,7,HOME APPLIANCES,0.0,0"
"1701,2013-01-01,7,HOME CARE,0.0,0"
"1702,2013-01-01,7,LADIESWEAR,0.0,0"
"1703,2013-01-01,7,LAWN AND GARDEN,0.0,0"
"1704,2013-01-01,7,LINGERIE,0.0,0"
"1705,2013-01-01,7,""LIQUOR,WINE,BEER"",0.0,0"
"1706,2013-01-01,7,MAGAZINES,0.0,0"
"1707,2013-01-01,7,MEATS,0.0,0"
"1708,2013-01-01,7,PERSONAL CARE,0.0,0"
"1709,2013-01-01,7,PET SUPPLIES,0.0,0"
"1710,2013-01-01,7,PLAYERS AND ELECTRONICS,0.0,0"
"1711,2013-01-01,7,POULTRY,0.0,0"
"1712,2013-01-01,7,PREPARED FOODS,0.0,0"
"1713,2013-01-01,7,PRODUCE,0.0,0"
"1714,2013-01-01,7,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1715,2013-01-01,7,SEAFOOD,0.0,0"
"1716,2013-01-01,8,AUTOMOTIVE,0.0,0"
"1717,2013-01-01,8,BABY CARE,0.0,0"
"1718,2013-01-01,8,BEAUTY,0.0,0"
"1719,2013-01-01,8,BEVERAGES,0.0,0"
"1720,2013-01-01,8,BOOKS,0.0,0"
"1721,2013-01-01,8,BREAD/BAKERY,0.0,0"
"1722,2013-01-01,8,CELEBRATION,0.0,0"
"1723,2013-01-01,8,CLEANING,0.0,0"
"1724,2013-01-01,8,DAIRY,0.0,0"
"1725,2013-01-01,8,DELI,0.0,0"
"1726,2013-01-01,8,EGGS,0.0,0"
"1727,2013-01-01,8,FROZEN FOODS,0.0,0"
"1728,2013-01-01,8,GROCERY I,0.0,0"
"1729,2013-01-01,8,GROCERY II,0.0,0"
"1730,2013-01-01,8,HARDWARE,0.0,0"
"1731,2013-01-01,8,HOME AND KITCHEN I,0.0,0"
"1732,2013-01-01,8,HOME AND KITCHEN II,0.0,0"
"1733,2013-01-01,8,HOME APPLIANCES,0.0,0"
"1734,2013-01-01,8,HOME CARE,0.0,0"
"1735,2013-01-01,8,LADIESWEAR,0.0,0"
"1736,2013-01-01,8,LAWN AND GARDEN,0.0,0"
"1737,2013-01-01,8,LINGERIE,0.0,0"
"1738,2013-01-01,8,""LIQUOR,WINE,BEER"",0.0,0"
"1739,2013-01-01,8,MAGAZINES,0.0,0"
"1740,2013-01-01,8,MEATS,0.0,0"
"1741,2013-01-01,8,PERSONAL CARE,0.0,0"
"1742,2013-01-01,8,PET SUPPLIES,0.0,0"
"1743,2013-01-01,8,PLAYERS AND ELECTRONICS,0.0,0"
"1744,2013-01-01,8,POULTRY,0.0,0"
"1745,2013-01-01,8,PREPARED FOODS,0.0,0"
"1746,2013-01-01,8,PRODUCE,0.0,0"
"1747,2013-01-01,8,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1748,2013-01-01,8,SEAFOOD,0.0,0"
"1749,2013-01-01,9,AUTOMOTIVE,0.0,0"
"1750,2013-01-01,9,BABY CARE,0.0,0"
"1751,2013-01-01,9,BEAUTY,0.0,0"
"1752,2013-01-01,9,BEVERAGES,0.0,0"
"1753,2013-01-01,9,BOOKS,0.0,0"
"1754,2013-01-01,9,BREAD/BAKERY,0.0,0"
"1755,2013-01-01,9,CELEBRATION,0.0,0"
"1756,2013-01-01,9,CLEANING,0.0,0"
"1757,2013-01-01,9,DAIRY,0.0,0"
"1758,2013-01-01,9,DELI,0.0,0"
"1759,2013-01-01,9,EGGS,0.0,0"
"1760,2013-01-01,9,FROZEN FOODS,0.0,0"
"1761,2013-01-01,9,GROCERY I,0.0,0"
"1762,2013-01-01,9,GROCERY II,0.0,0"
"1763,2013-01-01,9,HARDWARE,0.0,0"
"1764,2013-01-01,9,HOME AND KITCHEN I,0.0,0"
"1765,2013-01-01,9,HOME AND KITCHEN II,0.0,0"
"1766,2013-01-01,9,HOME APPLIANCES,0.0,0"
"1767,2013-01-01,9,HOME CARE,0.0,0"
"1768,2013-01-01,9,LADIESWEAR,0.0,0"
"1769,2013-01-01,9,LAWN AND GARDEN,0.0,0"
"1770,2013-01-01,9,LINGERIE,0.0,0"
"1771,2013-01-01,9,""LIQUOR,WINE,BEER"",0.0,0"
"1772,2013-01-01,9,MAGAZINES,0.0,0"
"1773,2013-01-01,9,MEATS,0.0,0"
"1774,2013-01-01,9,PERSONAL CARE,0.0,0"
"1775,2013-01-01,9,PET SUPPLIES,0.0,0"
"1776,2013-01-01,9,PLAYERS AND ELECTRONICS,0.0,0"
"1777,2013-01-01,9,POULTRY,0.0,0"
"1778,2013-01-01,9,PREPARED FOODS,0.0,0"
"1779,2013-01-01,9,PRODUCE,0.0,0"
"1780,2013-01-01,9,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1781,2013-01-01,9,SEAFOOD,0.0,0"
"1782,2013-01-02,1,AUTOMOTIVE,2.0,0"
"1783,2013-01-02,1,BABY CARE,0.0,0"
"1784,2013-01-02,1,BEAUTY,2.0,0"
"1785,2013-01-02,1,BEVERAGES,1091.0,0"
"1786,2013-01-02,1,BOOKS,0.0,0"
"1787,2013-01-02,1,BREAD/BAKERY,470.652,0"
"1788,2013-01-02,1,CELEBRATION,0.0,0"
"1789,2013-01-02,1,CLEANING,1060.0,0"
"1790,2013-01-02,1,DAIRY,579.0,0"
"1791,2013-01-02,1,DELI,164.069,0"
"1792,2013-01-02,1,EGGS,246.0,0"
"1793,2013-01-02,1,FROZEN FOODS,131.0,0"
"1794,2013-01-02,1,GROCERY I,2652.0,0"
"1795,2013-01-02,1,GROCERY II,31.0,0"
"1796,2013-01-02,1,HARDWARE,3.0,0"
"1797,2013-01-02,1,HOME AND KITCHEN I,0.0,0"
"1798,2013-01-02,1,HOME AND KITCHEN II,0.0,0"
"1799,2013-01-02,1,HOME APPLIANCES,0.0,0"
"1800,2013-01-02,1,HOME CARE,0.0,0"
"1801,2013-01-02,1,LADIESWEAR,0.0,0"
"1802,2013-01-02,1,LAWN AND GARDEN,10.0,0"
"1803,2013-01-02,1,LINGERIE,13.0,0"
"1804,2013-01-02,1,""LIQUOR,WINE,BEER"",67.0,0"
"1805,2013-01-02,1,MAGAZINES,0.0,0"
"1806,2013-01-02,1,MEATS,369.101,0"
"1807,2013-01-02,1,PERSONAL CARE,194.0,0"
"1808,2013-01-02,1,PET SUPPLIES,0.0,0"
"1809,2013-01-02,1,PLAYERS AND ELECTRONICS,0.0,0"
"1810,2013-01-02,1,POULTRY,247.297,0"
"1811,2013-01-02,1,PREPARED FOODS,47.0,0"
"1812,2013-01-02,1,PRODUCE,0.0,0"
"1813,2013-01-02,1,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1814,2013-01-02,1,SEAFOOD,38.029,0"
"1815,2013-01-02,10,AUTOMOTIVE,3.0,0"
"1816,2013-01-02,10,BABY CARE,0.0,0"
"1817,2013-01-02,10,BEAUTY,6.0,0"
"1818,2013-01-02,10,BEVERAGES,396.0,0"
"1819,2013-01-02,10,BOOKS,0.0,0"
"1820,2013-01-02,10,BREAD/BAKERY,151.0,0"
"1821,2013-01-02,10,CELEBRATION,0.0,0"
"1822,2013-01-02,10,CLEANING,1110.0,0"
"1823,2013-01-02,10,DAIRY,101.0,0"
"1824,2013-01-02,10,DELI,276.0,0"
"1825,2013-01-02,10,EGGS,57.0,0"
"1826,2013-01-02,10,FROZEN FOODS,41.164,0"
"1827,2013-01-02,10,GROCERY I,2579.0,0"
"1828,2013-01-02,10,GROCERY II,8.0,0"
"1829,2013-01-02,10,HARDWARE,2.0,0"
"1830,2013-01-02,10,HOME AND KITCHEN I,0.0,0"
"1831,2013-01-02,10,HOME AND KITCHEN II,0.0,0"
"1832,2013-01-02,10,HOME APPLIANCES,0.0,0"
"1833,2013-01-02,10,HOME CARE,0.0,0"
"1834,2013-01-02,10,LADIESWEAR,0.0,0"
"1835,2013-01-02,10,LAWN AND GARDEN,0.0,0"
"1836,2013-01-02,10,LINGERIE,4.0,0"
"1837,2013-01-02,10,""LIQUOR,WINE,BEER"",6.0,0"
"1838,2013-01-02,10,MAGAZINES,0.0,0"
"1839,2013-01-02,10,MEATS,291.14,0"
"1840,2013-01-02,10,PERSONAL CARE,223.0,0"
"1841,2013-01-02,10,PET SUPPLIES,0.0,0"
"1842,2013-01-02,10,PLAYERS AND ELECTRONICS,0.0,0"
"1843,2013-01-02,10,POULTRY,146.784,0"
"1844,2013-01-02,10,PREPARED FOODS,26.0,0"
"1845,2013-01-02,10,PRODUCE,0.0,0"
"1846,2013-01-02,10,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1847,2013-01-02,10,SEAFOOD,3.0,0"
"1848,2013-01-02,11,AUTOMOTIVE,12.0,0"
"1849,2013-01-02,11,BABY CARE,0.0,0"
"1850,2013-01-02,11,BEAUTY,7.0,0"
"1851,2013-01-02,11,BEVERAGES,3443.0,0"
"1852,2013-01-02,11,BOOKS,0.0,0"
"1853,2013-01-02,11,BREAD/BAKERY,763.0,0"
"1854,2013-01-02,11,CELEBRATION,0.0,0"
"1855,2013-01-02,11,CLEANING,3260.0,0"
"1856,2013-01-02,11,DAIRY,296.0,0"
"1857,2013-01-02,11,DELI,527.295,0"
"1858,2013-01-02,11,EGGS,140.0,0"
"1859,2013-01-02,11,FROZEN FOODS,57.771,0"
"1860,2013-01-02,11,GROCERY I,7736.0,0"
"1861,2013-01-02,11,GROCERY II,15.0,0"
"1862,2013-01-02,11,HARDWARE,3.0,0"
"1863,2013-01-02,11,HOME AND KITCHEN I,0.0,0"
"1864,2013-01-02,11,HOME AND KITCHEN II,0.0,0"
"1865,2013-01-02,11,HOME APPLIANCES,0.0,0"
"1866,2013-01-02,11,HOME CARE,0.0,0"
"1867,2013-01-02,11,LADIESWEAR,0.0,0"
"1868,2013-01-02,11,LAWN AND GARDEN,0.0,0"
"1869,2013-01-02,11,LINGERIE,20.0,0"
"1870,2013-01-02,11,""LIQUOR,WINE,BEER"",29.0,0"
"1871,2013-01-02,11,MAGAZINES,0.0,0"
"1872,2013-01-02,11,MEATS,832.541,0"
"1873,2013-01-02,11,PERSONAL CARE,604.0,0"
"1874,2013-01-02,11,PET SUPPLIES,0.0,0"
"1875,2013-01-02,11,PLAYERS AND ELECTRONICS,0.0,0"
"1876,2013-01-02,11,POULTRY,548.031,0"
"1877,2013-01-02,11,PREPARED FOODS,31.0,0"
"1878,2013-01-02,11,PRODUCE,0.0,0"
"1879,2013-01-02,11,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1880,2013-01-02,11,SEAFOOD,5.0,0"
"1881,2013-01-02,12,AUTOMOTIVE,4.0,0"
"1882,2013-01-02,12,BABY CARE,0.0,0"
"1883,2013-01-02,12,BEAUTY,1.0,0"
"1884,2013-01-02,12,BEVERAGES,682.0,0"
"1885,2013-01-02,12,BOOKS,0.0,0"
"1886,2013-01-02,12,BREAD/BAKERY,337.0,0"
"1887,2013-01-02,12,CELEBRATION,0.0,0"
"1888,2013-01-02,12,CLEANING,1092.0,0"
"1889,2013-01-02,12,DAIRY,151.0,0"
"1890,2013-01-02,12,DELI,176.0,0"
"1891,2013-01-02,12,EGGS,75.0,0"
"1892,2013-01-02,12,FROZEN FOODS,14.0,0"
"1893,2013-01-02,12,GROCERY I,2677.0,0"
"1894,2013-01-02,12,GROCERY II,5.0,0"
"1895,2013-01-02,12,HARDWARE,0.0,0"
"1896,2013-01-02,12,HOME AND KITCHEN I,0.0,0"
"1897,2013-01-02,12,HOME AND KITCHEN II,0.0,0"
"1898,2013-01-02,12,HOME APPLIANCES,0.0,0"
"1899,2013-01-02,12,HOME CARE,0.0,0"
"1900,2013-01-02,12,LADIESWEAR,0.0,0"
"1901,2013-01-02,12,LAWN AND GARDEN,0.0,0"
"1902,2013-01-02,12,LINGERIE,9.0,0"
"1903,2013-01-02,12,""LIQUOR,WINE,BEER"",36.0,0"
"1904,2013-01-02,12,MAGAZINES,0.0,0"
"1905,2013-01-02,12,MEATS,232.349,0"
"1906,2013-01-02,12,PERSONAL CARE,210.0,0"
"1907,2013-01-02,12,PET SUPPLIES,0.0,0"
"1908,2013-01-02,12,PLAYERS AND ELECTRONICS,0.0,0"
"1909,2013-01-02,12,POULTRY,103.168,0"
"1910,2013-01-02,12,PREPARED FOODS,41.0,0"
"1911,2013-01-02,12,PRODUCE,0.0,0"
"1912,2013-01-02,12,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1913,2013-01-02,12,SEAFOOD,9.0,0"
"1914,2013-01-02,13,AUTOMOTIVE,7.0,0"
"1915,2013-01-02,13,BABY CARE,0.0,0"
"1916,2013-01-02,13,BEAUTY,3.0,0"
"1917,2013-01-02,13,BEVERAGES,767.0,0"
"1918,2013-01-02,13,BOOKS,0.0,0"
"1919,2013-01-02,13,BREAD/BAKERY,231.0,0"
"1920,2013-01-02,13,CELEBRATION,0.0,0"
"1921,2013-01-02,13,CLEANING,1000.0,0"
"1922,2013-01-02,13,DAIRY,111.0,0"
"1923,2013-01-02,13,DELI,195.0,0"
"1924,2013-01-02,13,EGGS,48.0,0"
"1925,2013-01-02,13,FROZEN FOODS,28.541,0"
"1926,2013-01-02,13,GROCERY I,2587.0,0"
"1927,2013-01-02,13,GROCERY II,5.0,0"
"1928,2013-01-02,13,HARDWARE,0.0,0"
"1929,2013-01-02,13,HOME AND KITCHEN I,0.0,0"
"1930,2013-01-02,13,HOME AND KITCHEN II,0.0,0"
"1931,2013-01-02,13,HOME APPLIANCES,0.0,0"
"1932,2013-01-02,13,HOME CARE,0.0,0"
"1933,2013-01-02,13,LADIESWEAR,0.0,0"
"1934,2013-01-02,13,LAWN AND GARDEN,0.0,0"
"1935,2013-01-02,13,LINGERIE,10.0,0"
"1936,2013-01-02,13,""LIQUOR,WINE,BEER"",17.0,0"
"1937,2013-01-02,13,MAGAZINES,0.0,0"
"1938,2013-01-02,13,MEATS,137.91,0"
"1939,2013-01-02,13,PERSONAL CARE,241.0,0"
"1940,2013-01-02,13,PET SUPPLIES,0.0,0"
"1941,2013-01-02,13,PLAYERS AND ELECTRONICS,0.0,0"
"1942,2013-01-02,13,POULTRY,102.38,0"
"1943,2013-01-02,13,PREPARED FOODS,25.0,0"
"1944,2013-01-02,13,PRODUCE,0.0,0"
"1945,2013-01-02,13,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1946,2013-01-02,13,SEAFOOD,1.0,0"
"1947,2013-01-02,14,AUTOMOTIVE,8.0,0"
"1948,2013-01-02,14,BABY CARE,0.0,0"
"1949,2013-01-02,14,BEAUTY,3.0,0"
"1950,2013-01-02,14,BEVERAGES,744.0,0"
"1951,2013-01-02,14,BOOKS,0.0,0"
